query	query_gene_n	library	rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	93	Ahnak KO mouse GSE37218 sample 2511	0.00022074342628802183	7.973850868232891	67.12793926916294	TNFRSF12A;SDC4;MMP3;ADAM12;SERPINE1;TNC	0.0031256329828655005
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	94	Cstb KO mouse GSE47516 sample 3045	0.00022074342628802183	7.973850868232891	67.12793926916294	PDGFRB;SERPINE1;ITGA8;PTGS2;THBS1;WISP1	0.0031256329828655005
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	95	DOCK4 OE human GSE9951 sample 1578	0.0002268843390192577	10.262307050479766	86.1117387726374	TNFRSF12A;SDC4;MMP3;SERPINE1;ITGA5	0.0031456568253607504
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	96	CDK9 knockdown human GSE21751 sample 1900	0.0002268843390192577	10.262307050479766	86.1117387726374	LRP1;BAMBI;MMP3;SERPINE1;PTGS2	0.0031456568253607504
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	97	Appl2 KO mouse GSE25926 sample 852	0.0002342925962889301	10.189001657000828	85.16925159756936	TNFRSF12A;TNFAIP6;INHBA;PTGS2;WISP1	0.003214880883098618
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	98	Ovol1 KO mouse GSE55072 sample 2617	0.0002418840075013992	10.116721513780337	84.24246869005765	PDPN;ITGAV;INHBA;PTGS2;THBS1	0.0032851797345343093
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	99	Emd KO mouse GSE5304 sample 1202	0.0002496615975007099	10.045445261437909	83.33102848167263	TNFRSF12A;TNC;PLOD2;THBS1;WISP1	0.0033565614775095446
SRRS_repair_ligand_receiver_core	39	Gene_Perturbations_from_GEO_down	100	Gata4 ablation S105 phosphorylation site mouse GSE30314 sample 838	0.00025762841358097804	9.975152129817443	82.43458007940306	SDC4;MMP3;SERPINE1;PDPN;THBS1	0.003429034184762818
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	1	LJP008 PC3 24H-entinostat-0.37	8.457408666219457e-13	56.73142857142857	1577.0522131469768	IL6;CCL20;MMP3;WNT5A;SERPINE1;TNC;ITGA5;INHBA;THBS1	7.071239385826088e-09
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	2	LJP006 A549 24H-QL-XII-47-10	9.71602626128171e-12	32.58868173568718	826.3591675076204	IL11;IL6;TNFRSF12A;TNFAIP6;SDC4;MMP3;SERPINE1;TNC;ITGAV;INHBA	4.0617847785288184e-08
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	3	LJP005 MCF10A 3H-LDN-193189-10	2.064989861137007e-11	38.83921568627451	955.5732911220856	IL6;TNFAIP6;CCL20;BAMBI;TNC;PLOD2;INHBA;CD47;PTGS2	4.820773006383142e-08
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	4	LJP005 A549 24H-nilotinib-10	2.306314080317255e-11	38.3341935483871	938.9111764081159	IL11;IL6;TNFRSF12A;SDC4;CCL20;MMP3;SERPINE1;PTGS2;MMP10	4.820773006383142e-08
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	5	LJP009 PC3 24H-chelerythrine chloride-10	3.973395068070031e-10	36.275451841683825	785.226774638213	IL11;IL6;CCL20;BAMBI;MMP3;SERPINE1;INHBA;IL6R	6.644311232826706e-07
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	6	LJP006 MCF10A 24H-CGP-60474-0.12	8.955770307620373e-10	32.55229093897678	678.1798745867347	IL6;CCL20;WNT5A;PLOD2;ITGAV;INHBA;CD47;PTGS2	1.170154428030016e-06
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	7	LJP009 HT29 24H-BX-795-10	9.796771912701964e-10	45.74407894736842	948.9059331602339	IL6;TNFAIP6;SDC4;CCL20;INHBA;CD47;PTGS2	1.170154428030016e-06
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	8	LJP008 PC3 24H-mocetinostat-0.04	2.7902828649117885e-09	61.33127889060093	1208.0497355291486	TNFAIP6;SDC4;MMP3;SERPINE1;TNC;MMP10	2.858634688451425e-06
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	9	LJP007 HEPG2 24H-amuvatinib-10	3.0771094601199408e-09	38.42256637168141	753.0544509635585	ACVR1;SERPINE1;COL10A1;ITGA5;INHBA;IL6ST;ENG	2.858634688451425e-06
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	10	LJP009 HEPG2 24H-GDC-0879-0.04	7.271101465127134e-09	51.664935064935065	968.1677167398292	IL11;IL6;TNFRSF12A;SERPINE1;PTGS2;THBS1	6.079367934992797e-06
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	11	LJP005 HEPG2 24H-PF-477736-10	1.071782466495736e-08	48.20848484848485	884.6911460110683	TNFRSF12A;SERPINE1;ITGAV;INHBA;IL6ST;THBS1	8.146521093064408e-06
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	12	LJP008 PC3 24H-belinostat-3.33	1.6731153057810464e-08	29.68857020547945	531.603342236573	CCL20;BAMBI;MMP3;SERPINE1;TNC;INHBA;CD47	1.165743089302944e-05
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	13	LJP006 HT29 24H-KIN001-043-1.11	3.4795622767594625e-08	68.11901504787961	1169.8605859255213	CCL20;MMP3;WNT5A;ITGAV;IL6ST	2.237893861229682e-05
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	14	LJP008 PC3 24H-mocetinostat-10	3.7545157104009826e-08	26.24469696969697	448.7245180384357	IL6;CCL20;BAMBI;MMP3;WNT5A;SERPINE1;INHBA	2.2422504181901865e-05
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	15	LJP009 HEPG2 24H-dabrafenib-0.04	1.9227841863208328e-07	28.852363636363638	446.1822249490115	SDC4;SERPINE1;COL10A1;ITGAV;THBS1;ENG	0.00010717599054552321
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	16	LJP006 BT20 24H-mitoxantrone-3.33	2.5071010436224566e-07	27.522553782095766	418.314428744213	CCL20;BAMBI;PLOD2;INHBA;THBS1;MMP10	0.0001259529873582257
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	17	LJP006 A549 24H-BMS-387032-0.12	2.560938625869916e-07	44.32932263814617	672.8181269803677	IL6;SDC4;CCL20;SERPINE1;THBS1	0.0001259529873582257
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	18	LJP005 MCF7 3H-mitoxantrone-3.33	4.1114344700018637e-07	40.06446414182111	589.1208481611769	TNC;COL10A1;IL6ST;PTGS2;THBS1	0.00019097613113158658
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	19	LJP008 PC3 24H-mocetinostat-0.12	4.383017564083455e-07	39.52106518282989	578.602551599929	CCL20;WNT5A;SERPINE1;IL6ST;MMP10	0.00019287584133316718
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	20	LJP008 HEPG2 24H-sirolimus-10	4.968694245993854e-07	38.47716718266254	558.4937181014226	TGFBR3;SERPINE1;ITGA5;INHBA;THBS1	0.00020771626295377308
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	21	LJP008 PC3 24H-mocetinostat-3.33	5.812224880411378e-07	23.694976076555022	340.2155993044936	IL6;CCL20;BAMBI;MMP3;SERPINE1;TNC	0.00021671291169830264
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	22	LJP008 PC3 24H-entinostat-3.33	5.812224880411378e-07	23.694976076555022	340.2155993044936	IL6;CCL20;BAMBI;MMP3;SERPINE1;TNC	0.00021671291169830264
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	23	LJP005 PC3 24H-nilotinib-10	5.961484235212248e-07	37.01042442293373	530.4621291414321	IL6;CCL20;MMP3;INHBA;PTGS2	0.00021671291169830264
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	24	LJP005 SKBR3 3H-mitoxantrone-1.11	6.325105357735066e-07	36.54595588235294	521.6412214642354	TGFBR3;SDC4;BAMBI;TNC;IL6ST	0.00022035085790009538
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	25	LJP005 MCF10A 24H-NVP-BEZ235-0.12	6.978152441861462e-07	22.934568616097277	325.104653388149	SDC4;SERPINE1;COL10A1;ITGAV;ITGA5;IL6R	0.0002284758512308567
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	26	LJP006 HME1 3H-HG-5-88-01-3.33	7.104858428420373e-07	35.651004304160686	504.72256271530034	TGFBR3;IL6;BAMBI;TNC;PTGS2	0.0002284758512308567
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	27	LJP006 HS578T 3H-torin-1-0.12	8.685231188331359e-07	66.98151260504201	934.8255805643523	IL6;TNFAIP6;CCL20;IL6ST	0.00026895265913199446
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	28	LJP005 A549 24H-LDN-193189-10	1.206502358362338e-06	20.79663688912244	283.4120961891608	IL6;TNFAIP6;CCL20;PTGS2;THBS1;MMP10	0.0003602702220809824
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	29	LJP009 HCC515 24H-BX-795-10	1.4931279271388468e-06	30.43045343137255	408.21349743528054	IL6;TNFAIP6;CCL20;BAMBI;PTGS2	0.00043048422754509997
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	30	LJP005 BT20 24H-CGP-60474-3.33	1.5839231026690173e-06	56.917142857142856	760.1629239478676	IL6;CCL20;PLOD2;ITGAV	0.0004414393687138551
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	31	LJP005 BT20 3H-nilotinib-10	1.7261866373508347e-06	29.503862150920973	391.5043264107233	IL6;TNFAIP6;SDC4;CCL20;BAMBI	0.00046556924112549445
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	32	LJP005 HEPG2 24H-PF-477736-3.33	1.8099283179864829e-06	29.20735294117647	386.1861430806307	TNFRSF12A;SERPINE1;ITGAV;INHBA;THBS1	0.00047290033333390573
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	33	LJP009 HA1E 24H-GSK-1059615-0.04	2.0724199425480913e-06	52.93820598006644	692.7913741104832	CCL20;COL10A1;INHBA;THBS1	0.0005250758527165028
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	34	LJP005 A375 24H-nilotinib-10	2.3819658850487493e-06	27.54578246392897	356.65134356674594	IL6;CCL20;MMP3;PTGS2;THBS1	0.0005857534342615468
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	35	LJP006 HME1 3H-OSI-027-3.33	2.454904421579731e-06	50.58031746031746	653.3673424334222	IL6;TNFAIP6;MMP3;PTGS2	0.0005864415962522323
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	36	LJP005 MCF10A 24H-GSK-690693-10	2.601315733907636e-06	27.032952069716774	347.6300630308397	SDC4;SERPINE1;INHBA;IL6ST;THBS1	0.0006041555792000484
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	37	LJP007 PC3 24H-PHA-767491-10	2.836254259171637e-06	26.538770053475936	338.98040784046896	WNT5A;SERPINE1;PLOD2;ITGAV;IL6ST	0.0006352993317728366
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	38	LJP009 A375 24H-BX-795-1.11	2.8873788550852523e-06	48.423100303951365	617.644461702719	IL6;CCL20;WNT5A;TNC	0.0006352993317728366
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	39	LJP005 MCF10A 24H-NVP-BEZ235-1.11	3.64258885229766e-06	25.15846855983773	315.05487025063644	SERPINE1;COL10A1;ITGAV;ITGA5;INHBA	0.0007809150101041214
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	40	LJP008 HT29 24H-CGP-60474-0.12	3.918603512477121e-06	44.61624649859944	555.462239820052	TNFRSF12A;TNC;PLOD2;IL6R	0.0008190860991955303
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	41	LJP006 LNCAP 24H-QL-XII-47-1.11	4.773351939625699e-06	16.240230357877415	198.98280187426354	TNFRSF12A;TNFAIP6;BAMBI;WNT5A;PLOD2;PTGS2	0.0009734145260295237
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	42	LJP008 PC3 24H-entinostat-1.11	4.986395958359657e-06	23.525853889943075	287.2223782048065	IL6;CCL20;MMP3;SERPINE1;TNC	0.0009926489668534546
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	43	LJP006 HS578T 24H-QL-XII-47-10	5.544416497719289e-06	15.806167400881057	191.29760525503735	IL6;TNFAIP6;SDC4;CCL20;MMP3;IL6R	0.0010572290602735475
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	44	LJP005 HEPG2 24H-PF-477736-0.37	5.563697961013765e-06	40.62244897959184	491.5010670989662	SERPINE1;ITGAV;INHBA;THBS1	0.0010572290602735475
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	45	LJP008 A549 24H-MK-1775-10	5.945808098458062e-06	39.9077694235589	480.20317001494874	TNFRSF12A;SDC4;CCL20;SERPINE1	0.0010807152502436493
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	46	LJP005 HEPG2 24H-PF-477736-0.12	5.945808098458062e-06	39.9077694235589	480.20317001494874	SERPINE1;ITGAV;INHBA;THBS1	0.0010807152502436493
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	47	LJP006 BT20 24H-celastrol-1.11	6.261754430291697e-06	15.461598746081505	185.24619000207727	IL6;TNFAIP6;CCL20;MMP3;INHBA;MMP10	0.001113926144503593
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	48	LJP007 HEPG2 24H-CGP-60474-0.04	6.767805370880875e-06	38.55108958837772	458.886483611974	IL6;TNFAIP6;TNC;COL10A1	0.0011788670980403123
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	49	LJP006 SKBR3 3H-torin-1-10	7.670874227413535e-06	37.28337236533958	439.12654123201537	IL6;CCL20;COL10A1;IL6ST	0.0012875482255593825
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	50	LJP008 PC3 24H-entinostat-10	7.699726262165904e-06	21.437067474048444	252.407016209531	IL6;CCL20;BAMBI;MMP3;THBS1	0.0012875482255593825
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	51	LJP005 BT20 3H-crizotinib-0.12	8.89796935813613e-06	92.32870370370371	1073.7539685165611	SERPINE1;PLOD2;ITGAV	0.001458743564772082
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	52	LJP005 MCF10A 24H-withaferin-a-10	9.123102173663871e-06	20.671672924488945	239.8885764527586	BAMBI;ADAM12;SERPINE1;INHBA;MMP10	0.0014668895629616084
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	53	LJP007 HEPG2 24H-sirolimus-10	1.219467619740252e-05	32.947412008281574	372.78385818309863	ACVR1;TNFRSF12A;SERPINE1;INHBA	0.0019237676921977824
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	54	LJP006 MCF10A 3H-CGP-60474-3.33	1.287349249979027e-05	32.475102040816324	365.6806971932668	ADAM12;COL10A1;INHBA;CD47	0.0019729895525819026
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	55	LJP007 HT29 24H-NVP-BGT226-3.33	1.2978641955747475e-05	19.165054179566564	215.64912762677807	WNT5A;ITGA5;IL6ST;PTGS2;IL6R	0.0019729895525819026
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	56	LJP005 BT20 3H-buparlisib-3.33	1.3486307574420629e-05	79.12698412698413	887.3169947656339	TGFBR3;TNFAIP6;ITGAV	0.002013553886245194
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	57	LJP008 PC3 24H-rocilinostat-10	1.3798749207177494e-05	18.914247517188695	211.66806927829904	CCL20;BAMBI;SERPINE1;TNC;INHBA	0.0020240586337054566
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	58	LJP005 A549 24H-PD-184352-1.11	1.4314140579825352e-05	31.56984126984127	352.13830158110335	SDC4;SERPINE1;PDPN;THBS1	0.002063457403239996
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	59	LJP005 MDAMB231 24H-PD-0325901-3.33	1.6992507239017484e-05	18.085495067592255	198.6282550437719	TGFBR3;CCL20;BAMBI;WNT5A;ITGAV	0.0024080398817868673
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	60	LJP006 HT29 24H-JNK-9L-10	1.800317031814405e-05	17.86178274990978	195.13931006233474	TGFBR3;IL6;SERPINE1;CD47;IL6ST	0.0025087417838333733
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	61	LJP006 BT20 24H-CGP-60474-1.11	1.93511425975751e-05	29.132600732600732	316.16909745282453	CCL20;TNC;PLOD2;THBS1	0.002652375463251236
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	62	LJP005 HCC515 24H-LDN-193189-10	2.016478508339292e-05	17.43043325114477	188.45039781412703	SDC4;CCL20;COL10A1;INHBA;PTGS2	0.002719318840036261
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	63	LJP009 HEPG2 24H-dabrafenib-0.12	2.1287855546892034e-05	28.40142857142857	305.5247838800441	SERPINE1;ITGA5;INHBA;THBS1	0.002781058753555692
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	64	LJP006 HME1 24H-ZSTK-474-0.12	2.1287855546892034e-05	28.40142857142857	305.5247838800441	SDC4;WNT5A;ITGAV;THBS1	0.002781058753555692
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	65	LJP006 MDAMB231 24H-PD-0325901-0.12	2.3363368203867088e-05	27.705923344947735	295.4654204651171	BAMBI;WNT5A;SERPINE1;ITGAV	0.003005248023885119
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	66	LJP009 HEPG2 24H-JNK-IN-5A-3.33	2.4455083085109917e-05	27.370740103270222	290.64092432258286	TNFRSF12A;SERPINE1;ITGA5;THBS1	0.0030980143890091518
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	67	LJP007 HA1E 24H-PD-0325901-0.37	2.5583800862935053e-05	27.043537414965986	285.9462270957323	TNFAIP6;BAMBI;SERPINE1;CD47	0.003145678809044117
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	68	LJP007 HA1E 24H-PD-0325901-0.04	2.5583800862935053e-05	27.043537414965986	285.9462270957323	BAMBI;SERPINE1;INHBA;THBS1	0.003145678809044117
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	69	LJP005 BT20 3H-GSK-1059615-1.11	2.6834600718005935e-05	61.52469135802469	647.5977302945712	TNFAIP6;CCL20;MMP3	0.0032516535739601105
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	70	LJP006 A549 24H-PD-0325901-10	2.9199808784418743e-05	26.10706075533662	272.5929169730835	TGFBR3;SDC4;SERPINE1;ITGA5	0.0034385859330496498
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	71	LJP007 HEPG2 24H-NVP-BGT226-3.33	2.9199808784418743e-05	26.10706075533662	272.5929169730835	IL6;TNFAIP6;TNC;IL6R	0.0034385859330496498
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	72	LJP006 HEPG2 24H-QL-X-138-3.33	3.0484405801387066e-05	25.80909090909091	268.3705484469808	TGFBR3;SERPINE1;INHBA;THBS1	0.0034915084507588664
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	73	LJP006 SKBR3 3H-QL-XII-47-3.33	3.0484405801387066e-05	25.80909090909091	268.3705484469808	CCL20;BAMBI;TNC;THBS1	0.0034915084507588664
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	74	LJP005 PC3 24H-foretinib-10	3.090815558975032e-05	15.893603342976535	165.04697251175094	IL6;SDC4;CCL20;BAMBI;INHBA	0.0034922039038635462
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	75	LJP006 HEPG2 24H-OSI-027-1.11	3.1809969775256606e-05	25.517817014446226	264.255643665704	SDC4;SERPINE1;COL10A1;INHBA	0.0035461754305456065
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	76	LJP005 BT20 24H-ruxolitinib-10	3.269487592551806e-05	57.275862068965516	591.5618389892425	CCL20;WNT5A;IL6R	0.0035968665475428485
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	77	LJP009 HEPG2 24H-XMD-1499-10	3.753819761897653e-05	24.415360983102918	248.7962283274671	CCL20;PLOD2;ITGAV;IL6ST	0.004076063250548867
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	78	LJP006 MDAMB231 3H-QL-XII-47-1.11	4.0669467715403326e-05	23.89894736842105	241.61914479203955	TGFBR3;IL6;SERPINE1;THBS1	0.004359454097031887
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	79	LJP008 HEPG2 24H-AZ20-3.33	4.230482469134706e-05	23.648809523809526	238.15792395089085	SERPINE1;ITGA5;INHBA;THBS1	0.004477349863852567
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	80	LJP009 HEPG2 24H-GDC-0879-0.12	4.571923473731022e-05	23.163848396501457	231.47613914227324	TNC;PLOD2;IL6ST;IL6R	0.0046594339362453436
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	81	LJP005 HS578T 3H-GSK-690693-3.33	4.6811679302070184e-05	50.323232323232325	501.6913165785911	TNC;INHBA;PTGS2	0.0046594339362453436
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	82	LJP005 SKBR3 24H-CP-724714-0.04	4.6811679302070184e-05	50.323232323232325	501.6913165785911	TGFBR3;IL6;SDC4	0.0046594339362453436
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	83	LJP006 HEPG2 24H-PF-562271-3.33	4.6811679302070184e-05	50.323232323232325	501.6913165785911	TGFBR3;IL6R;MMP10	0.0046594339362453436
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	84	LJP006 MDAMB231 3H-KIN001-043-10	4.6811679302070184e-05	50.323232323232325	501.6913165785911	TNFAIP6;PTGS2;THBS1	0.0046594339362453436
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	85	LJP008 PC3 24H-mocetinostat-1.11	4.933097252653787e-05	22.698285714285714	225.09795582009352	CCL20;MMP3;INHBA;THBS1	0.0048524266034633305
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	86	LJP006 BT20 24H-alvocidib-0.12	5.314699213534084e-05	22.250980392156862	219.00414075059476	CCL20;PLOD2;ITGAV;THBS1	0.005167000014460288
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	87	LJP006 BT20 24H-AT-7519-1.11	5.513380367406775e-05	22.03384188626907	216.05829072123197	CCL20;ITGAV;IL6ST;THBS1	0.005240795669017175
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	88	LJP005 A549 24H-barasertib-3.33	5.5159672153272506e-05	47.44285714285714	465.1904246836283	TGFBR3;CCL20;IL6R	0.005240795669017175
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	89	LJP005 MDAMB231 3H-LDN-193189-10	5.7174331248007734e-05	21.82087912087912	213.17701681921397	IL6;CCL20;INHBA;PTGS2	0.0053711750962313785
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	90	LJP009 HEPG2 24H-JNK-IN-5A-10	5.9269467335147365e-05	21.611972789115647	210.3583275571475	TNFRSF12A;SERPINE1;ITGA5;THBS1	0.005442771441596942
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	91	LJP005 PC3 24H-mitoxantrone-0.12	5.967581491337112e-05	46.12268518518518	448.61615930492894	CCL20;INHBA;PTGS2	0.005442771441596942
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	92	LJP009 PC3 24H-vorinostat-10	5.9889364026661715e-05	13.764984666852524	133.83710601315212	IL6;CCL20;BAMBI;SERPINE1;INHBA	0.005442771441596942
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	93	LJP005 HEPG2 24H-mitoxantrone-0.12	6.14201094341762e-05	21.40700808625337	207.60031062154505	SDC4;SERPINE1;ITGAV;INHBA	0.005521865967517713
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	94	CPC014 PHH 24H-BRD-K88551539-10.0	6.442749129145759e-05	44.873873873873876	433.0315426140274	CD47;ACVR1B;ACVR2A	0.0056112318196653846
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	95	LJP009 PC3 24H-MLN-8054-10	6.442749129145759e-05	44.873873873873876	433.0315426140274	IL6;SDC4;PTGS2	0.0056112318196653846
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	96	LJP008 PC3 24H-rocilinostat-1.11	6.442749129145759e-05	44.873873873873876	433.0315426140274	TNFAIP6;BAMBI;WNT5A	0.0056112318196653846
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	97	LJP006 LNCAP 24H-NVP-TAE684-10	6.589152639135571e-05	21.00846560846561	202.25901751015863	BAMBI;PLOD2;ITGAV;IL6ST	0.0056795778573002585
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	98	LJP006 HS578T 24H-QL-XII-47-3.33	6.821412080754749e-05	20.81467889908257	199.67227907197466	IL11;TNFRSF12A;MMP3;SERPINE1	0.0057306018204094315
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	99	LJP006 HS578T 24H-sirolimus-1.11	6.942023772582008e-05	43.69078947368421	418.3538199300625	SERPINE1;ITGAV;INHBA	0.0057306018204094315
SRRS_repair_ligand_receiver_core	39	LINCS_L1000_Chem_Pert_up	100	LJP005 HS578T 24H-CGP-60474-3.33	7.059586024424967e-05	20.624415584415583	197.139281787309	IL6;CCL20;TNC;COL10A1	0.0057306018204094315
